Geneid	SRR11262284	SRR11262285	SRR11262286	SRR11262292	SRR11262293	SRR11262294
ENSG00000102901	653	778	852	1165	1280	1028
ENSG00000168286	1113	1643	1323	805	1069	689
ENSG00000262141	0	0	0	0	0	0
ENSG00000038358	1012	655	1076	1516	324	938
ENSG00000263126	0	4	11	12	6	10
ENSG00000188038	0	0	0	0	0	0
ENSG00000159792	1798	1232	965	1545	764	871
ENSG00000141086	0	0	0	0	0	1
ENSG00000261884	16	20	14	72	47	73
ENSG00000205220	696	1472	1155	1126	1505	569
ENSG00000213398	312	211	217	266	295	222
ENSG00000141096	4	13	28	4	0	2
ENSG00000167261	481	977	812	61	58	225
ENSG00000167264	254	262	139	385	837	300
ENSG00000262962	2	10	0	0	0	2
ENSG00000263201	1	4	0	0	0	0
ENSG00000254609	4	3	0	3	0	0
ENSG00000261695	0	0	0	0	0	0
ENSG00000254852	7	1	1	0	13	4
ENSG00000255037	0	0	1	0	0	0
ENSG00000103512	2095	1281	1155	5430	2782	2042
ENSG00000270734	0	2	0	0	0	0
ENSG00000257264	0	0	0	0	0	2
ENSG00000284305	0	0	0	0	0	0
ENSG00000179588	661	452	332	806	483	320
ENSG00000263456	0	0	2	0	0	0
ENSG00000261744	0	2	0	3	2	10
ENSG00000158545	2011	1259	1789	2806	1278	1650
ENSG00000124391	0	4	0	8	4	4
ENSG00000051523	9109	25018	21716	15532	58591	10603
ENSG00000167508	1134	1390	863	1476	13099	1123
ENSG00000185669	133	321	142	36	78	90
ENSG00000158717	1212	1753	1448	978	1762	1140
ENSG00000259813	0	0	0	0	0	0
ENSG00000174177	364	360	420	736	1192	310
ENSG00000278341	2	5	8	24	18	8
ENSG00000284585	0	0	0	0	0	0
ENSG00000260121	1	6	1	19	1	4
ENSG00000224888	2	2	2	6	4	4
ENSG00000260617	0	0	0	0	0	0
ENSG00000182376	0	0	0	10	0	1
ENSG00000242430	0	0	0	0	0	0
ENSG00000103429	2181	3500	2136	1732	2607	1463
ENSG00000238964	0	0	0	0	0	0
ENSG00000069764	171	104	60	10	10	29
ENSG00000261523	0	0	0	0	0	0
ENSG00000224712	9	1	2	4	23	5
ENSG00000188897	40	43	142	639	61	335
ENSG00000159753	194	170	25	159	89	697
ENSG00000102879	3170	4277	4900	2407	3441	4287
ENSG00000158805	484	497	465	849	327	672
ENSG00000167513	91	101	75	2213	3530	1128
ENSG00000198931	2195	3030	2558	4337	10356	1732
ENSG00000141012	771	503	1206	1242	502	457
ENSG00000129993	1045	625	515	1026	68	236
ENSG00000259881	6	10	4	5	0	7
ENSG00000261226	0	2	1	10	4	2
ENSG00000205018	28	29	7	0	0	2
ENSG00000167515	1243	2312	1126	1091	4178	732
ENSG00000187741	108	176	119	843	486	1566
ENSG00000259954	1	0	0	3	8	11
ENSG00000077235	2873	1256	1345	3008	2426	2811
ENSG00000047578	773	400	488	621	449	478
ENSG00000261736	0	0	0	0	5	1
ENSG00000261329	11	2	4	6	10	10
ENSG00000273553	0	0	0	0	0	0
ENSG00000201371	0	0	0	0	0	0
ENSG00000212382	0	0	0	0	0	0
ENSG00000207266	0	0	0	0	0	0
ENSG00000127554	488	717	489	627	1587	320
ENSG00000261369	12	2	0	11	1	8
ENSG00000222767	0	0	0	0	0	0
ENSG00000288601	0	0	0	0	0	0
ENSG00000222268	2	0	0	2	0	4
ENSG00000262038	0	0	0	1	10	0
ENSG00000259866	0	0	0	2	0	0
ENSG00000261336	0	3	0	0	0	0
ENSG00000259918	23	15	39	24	8	47
ENSG00000260497	0	0	0	0	0	0
ENSG00000275393	0	0	6	14	11	17
ENSG00000287125	0	9	0	44	57	27
ENSG00000283416	0	0	0	9	0	1
ENSG00000269898	0	0	0	1	0	0
ENSG00000131148	689	950	1028	1181	1817	820
ENSG00000252311	0	0	0	0	1	2
ENSG00000270184	0	0	0	18	0	15
ENSG00000270159	0	0	0	4	0	0
ENSG00000131143	10037	21057	13210	7559	31849	6799
ENSG00000270698	0	0	0	0	0	0
ENSG00000214259	0	10	0	0	0	0
ENSG00000286510	0	2	0	0	0	0
ENSG00000279907	2	0	0	0	0	0
ENSG00000140968	1070	2886	2533	529	462	1346
ENSG00000274134	0	0	0	0	0	0
ENSG00000285163	0	0	4	0	0	4
ENSG00000268804	0	0	0	2	0	0
ENSG00000285040	0	0	0	0	0	0
ENSG00000269667	0	2	3	0	0	0
ENSG00000285012	0	0	0	0	0	0
ENSG00000279604	0	1	0	0	0	0
ENSG00000261177	0	4	0	0	4	2
ENSG00000268078	0	0	0	0	0	0
ENSG00000268505	35	77	4	0	0	0
ENSG00000269186	26	62	2	4	0	0
ENSG00000213658	2	10	8	16	6	50
ENSG00000162039	0	0	0	0	0	0
ENSG00000103313	119	333	1145	364	44	138
ENSG00000169189	1386	1938	1338	1325	6677	1258
ENSG00000245888	4	26	10	19	8	18
ENSG00000274092	7	0	13	0	0	0
ENSG00000077238	2940	2641	7183	8031	2960	1776
ENSG00000103522	199	95	93	202	219	464
ENSG00000169246	28	34	51	53	20	164
ENSG00000265462	0	0	0	0	0	5
ENSG00000287809	13	0	0	2	26	24
ENSG00000258186	0	0	0	0	0	0
ENSG00000273956	0	0	0	0	4	0
ENSG00000257639	1	4	0	0	46	1
ENSG00000271609	0	0	2	0	19	2
ENSG00000252798	0	0	0	0	0	0
ENSG00000261596	16	42	20	14	11	27
ENSG00000172366	1084	1732	1272	1005	2814	749
ENSG00000228201	28	13	6	11	14	8
ENSG00000161996	464	300	223	3061	299	1487
ENSG00000262528	0	0	0	0	0	0
ENSG00000103269	42	17	20	414	50	478
ENSG00000260394	0	0	0	0	0	23
ENSG00000279441	0	0	0	0	0	0
ENSG00000103266	2499	2775	2236	2583	1428	1191
ENSG00000161999	757	663	737	838	96	518
ENSG00000127580	471	386	235	1010	658	418
ENSG00000261659	31	13	14	42	8	57
ENSG00000127585	157	130	71	44	11	100
ENSG00000140983	1948	1803	1510	5058	2217	2991
ENSG00000198064	30	25	11	43	20	73
ENSG00000279800	16	22	15	32	20	15
ENSG00000284209	0	0	0	0	0	0
ENSG00000288300	0	0	0	0	0	0
ENSG00000286968	0	0	0	0	0	0
ENSG00000083093	315	291	219	736	211	460
ENSG00000261644	10	17	33	19	18	34
ENSG00000201075	0	0	0	0	0	0
ENSG00000262454	170	53	79	253	499	32
ENSG00000207639	0	0	0	0	0	0
ENSG00000199130	0	0	0	1	0	0
ENSG00000260009	0	0	0	0	0	0
ENSG00000263257	0	6	0	0	7	2
ENSG00000140694	1479	957	900	2101	2243	1374
ENSG00000260682	0	0	0	0	0	0
ENSG00000276519	0	0	0	0	0	0
ENSG00000184860	225	369	189	289	446	346
ENSG00000086696	65	93	20	1433	622	14
ENSG00000261235	0	8	0	30	12	5
ENSG00000260161	0	0	0	5	0	0
ENSG00000135698	362	615	703	1580	1331	605
ENSG00000261029	0	0	0	1	2	0
ENSG00000251888	0	0	0	0	0	0
ENSG00000260327	0	0	0	0	0	0
ENSG00000260866	0	0	0	0	0	0
ENSG00000260307	0	0	0	0	0	0
ENSG00000261541	0	0	0	0	2	0
ENSG00000260662	0	0	0	0	0	0
ENSG00000261233	0	0	0	0	0	0
ENSG00000289734	0	0	0	0	0	0
ENSG00000259966	0	0	0	0	0	0
ENSG00000262187	0	0	0	0	0	0
ENSG00000261111	0	0	0	0	0	0
ENSG00000261569	0	0	0	0	0	0
ENSG00000261263	0	0	0	0	0	0
ENSG00000260311	0	0	0	0	0	0
ENSG00000260974	0	0	0	0	0	0
ENSG00000261391	0	0	0	0	0	0
ENSG00000260864	0	0	0	0	0	0
ENSG00000260845	0	0	0	0	0	0
ENSG00000261108	0	0	0	0	0	0
ENSG00000278950	0	0	0	0	0	0
ENSG00000279780	0	0	0	0	0	0
ENSG00000279795	0	0	0	0	0	0
ENSG00000260158	0	0	0	0	0	0
ENSG00000261719	3	0	0	0	0	0
ENSG00000259934	0	0	0	0	0	0
ENSG00000259303	0	0	0	0	0	0
ENSG00000260047	0	0	0	0	0	0
ENSG00000214614	0	0	0	0	0	0
ENSG00000261834	0	0	0	0	0	0
ENSG00000270864	0	0	0	0	0	1
ENSG00000277304	2	0	0	0	0	0
ENSG00000260610	0	0	0	0	0	0
ENSG00000261259	0	0	0	0	0	0
ENSG00000259852	0	0	0	0	0	0
ENSG00000233732	0	0	0	0	0	0
ENSG00000260921	0	0	0	0	0	0
ENSG00000259997	0	0	0	0	0	0
ENSG00000271130	0	0	0	0	0	0
ENSG00000260900	0	0	0	0	0	0
ENSG00000261682	0	0	0	0	0	0
ENSG00000259800	0	0	0	0	0	0
ENSG00000261218	12	0	21	3	7	41
ENSG00000289733	0	0	0	0	0	0
ENSG00000197943	71	117	94	63	53	181
ENSG00000174943	434	373	258	860	841	603
ENSG00000188827	270	139	150	598	98	336
ENSG00000223168	0	0	2	0	0	0
ENSG00000260057	6	3	2	0	0	0
ENSG00000262117	0	1	0	0	0	0
ENSG00000171490	4298	5660	6119	9761	11625	5688
ENSG00000103342	4139	2939	6475	8235	5095	3179
ENSG00000261560	8	4	2	33	61	42
ENSG00000260318	3	2	0	4	6	6
ENSG00000261216	0	0	0	7	11	3
ENSG00000277458	0	0	0	0	0	0
ENSG00000048462	8	63	8	78	62	253
ENSG00000260224	0	0	0	0	18	1
ENSG00000260488	0	3	0	1	3	4
ENSG00000241641	5	2	0	4	18	4
ENSG00000175604	4	0	0	6	18	7
ENSG00000261293	0	0	0	0	0	0
ENSG00000289640	0	4	2	0	2	0
ENSG00000158486	135	15	46	92	18	16
ENSG00000284685	6	13	5	11	2	0
ENSG00000289080	55	143	212	4	0	12
ENSG00000289029	3	2	7	21	0	9
ENSG00000102996	1945	1262	405	1209	3546	630
ENSG00000207173	0	0	0	0	0	0
ENSG00000261151	0	0	0	0	0	0
ENSG00000103005	1347	866	1351	2729	3091	1685
ENSG00000254206	60	22	54	96	20	142
ENSG00000289754	0	0	0	0	0	0
ENSG00000288656	0	0	0	0	0	0
ENSG00000196502	178	130	29	113	10	160
ENSG00000289755	0	0	0	0	0	0
ENSG00000289756	0	0	0	0	0	0
ENSG00000102977	612	637	466	706	2161	642
ENSG00000261393	0	0	1	0	2	0
ENSG00000261092	2	0	0	7	10	0
ENSG00000260573	8	4	6	0	0	0
ENSG00000167207	158	304	651	243	76	260
ENSG00000102893	2919	2764	2137	3207	1472	1355
ENSG00000261430	0	0	0	4	0	2
ENSG00000219027	0	4	0	0	0	2
ENSG00000251692	1	6	2	0	0	0
ENSG00000100726	1092	681	567	4028	3199	1618
ENSG00000260646	4	1	2	0	2	0
ENSG00000103249	1661	1252	1222	3557	1652	1837
ENSG00000277639	479	108	359	25	50	25
ENSG00000172824	37	85	30	58	8	62
ENSG00000180185	964	1007	663	1201	2839	560
ENSG00000168101	1129	1796	1141	1118	1346	891
ENSG00000283516	0	0	0	1	18	0
ENSG00000215148	6	3	4	0	0	0
ENSG00000261509	0	0	0	0	0	0
ENSG00000205456	0	0	0	0	0	18
ENSG00000275034	0	0	0	0	0	0
ENSG00000243716	189	167	236	266	290	790
ENSG00000214967	7	14	6	14	10	14
ENSG00000151006	14	2	0	32	20	18
ENSG00000205022	1	0	1	0	0	0
ENSG00000183632	0	0	0	0	0	2
ENSG00000284484	0	2	0	0	0	9
ENSG00000125170	2618	2157	1585	591	326	442
ENSG00000234719	58	111	23	27	169	77
ENSG00000233232	6	4	2	10	2	9
ENSG00000260772	0	0	0	0	0	0
ENSG00000181019	1428	1201	909	1055	4448	287
ENSG00000261602	0	0	0	0	0	0
ENSG00000262136	4	8	0	4	8	2
ENSG00000141101	654	702	964	1310	1417	836
ENSG00000260290	10	6	11	6	4	8
ENSG00000252443	0	1	0	1	0	0
ENSG00000102908	1363	682	1545	1393	249	946
ENSG00000260664	0	0	0	2	0	6
ENSG00000174990	4	2	0	0	6	0
ENSG00000270385	0	0	0	0	0	0
ENSG00000260443	0	0	0	0	0	0
ENSG00000261193	0	0	0	0	0	2
ENSG00000205037	13	0	0	1	0	2
ENSG00000289563	0	1	0	0	0	0
ENSG00000260162	0	0	0	0	0	0
ENSG00000261327	4	6	3	35	2	4
ENSG00000260420	4	0	4	2	0	0
ENSG00000261816	0	0	0	0	0	0
ENSG00000172530	586	634	450	853	771	608
ENSG00000201999	0	0	0	0	0	0
ENSG00000286928	2	0	0	0	0	0
ENSG00000246898	38	208	39	24	59	30
ENSG00000289353	76	161	95	131	147	104
ENSG00000166546	30	20	32	484	127	78
ENSG00000187555	3053	1744	3293	6658	2346	3308
ENSG00000183336	0	0	0	0	0	0
ENSG00000261740	0	0	0	1	0	2
ENSG00000102898	1948	2970	3374	2548	5824	2254
ENSG00000289151	0	14	8	2	0	0
ENSG00000287256	0	0	0	0	0	0
ENSG00000289307	42	6	79	10	6	32
ENSG00000260166	2	0	0	0	0	0
ENSG00000263307	9	0	9	4	5	13
ENSG00000289551	2	2	1	0	0	0
ENSG00000285367	0	4	0	0	8	0
ENSG00000289889	0	0	0	0	0	0
ENSG00000279255	22	0	2	8	0	2
ENSG00000263011	7	5	7	0	4	13
ENSG00000289907	0	0	0	0	0	0
ENSG00000260963	0	0	0	0	2	0
ENSG00000279249	3	1	10	2	0	0
ENSG00000283003	0	0	0	0	0	0
ENSG00000288854	0	0	0	0	2	0
ENSG00000260710	0	2	0	8	300	2
ENSG00000289930	2	18	2	0	0	2
ENSG00000262097	206	701	635	77	3	18
ENSG00000289932	14	1	1	0	0	0
ENSG00000289937	0	4	0	2	0	12
ENSG00000260944	0	0	0	0	0	0
ENSG00000262468	39	52	32	44	34	169
ENSG00000261008	0	9	8	14	74	23
ENSG00000261325	0	0	0	3	0	2
ENSG00000260850	0	0	0	0	0	0
ENSG00000245694	546	708	492	640	166	993
ENSG00000260630	78	101	36	89	113	22
ENSG00000236481	8	11	8	24	39	25
ENSG00000260498	6	0	0	0	4	0
ENSG00000261390	27	22	3	2	0	22
ENSG00000261971	135	109	142	391	78	256
ENSG00000260625	8	15	2	4	6	8
ENSG00000259768	103	64	60	127	59	101
ENSG00000260788	0	0	4	0	2	0
ENSG00000261302	4	0	0	0	2	4
ENSG00000261173	6	2	8	2	2	17
ENSG00000260086	68	56	42	10	22	12
ENSG00000276075	8	22	4	16	75	10
ENSG00000262370	75	249	81	36	40	48
ENSG00000260592	7	3	8	6	11	2
ENSG00000290010	0	0	0	0	0	0
ENSG00000289004	24	6	8	21	30	14
ENSG00000259877	161	75	36	46	49	77
ENSG00000289978	0	2	0	2	0	0
ENSG00000214725	4	0	0	4	14	2
ENSG00000255198	81	158	130	41	140	56
ENSG00000277369	42	34	50	8	12	26
ENSG00000260018	36	34	34	32	112	50
ENSG00000290038	0	0	0	0	0	0
ENSG00000263072	230	192	90	270	239	282
ENSG00000103051	2007	1954	1361	2777	3703	2064
ENSG00000289073	4	0	2	1	4	2
ENSG00000038532	1531	692	1221	1867	1893	692
ENSG00000287121	2	2	0	0	0	6
ENSG00000263033	0	2	6	10	14	14
ENSG00000285527	1	0	0	4	0	0
ENSG00000261095	0	0	0	0	0	0
ENSG00000261651	0	0	0	0	0	0
ENSG00000261697	0	4	0	0	0	1
ENSG00000243705	0	0	0	0	0	0
ENSG00000280419	0	0	0	0	8	0
ENSG00000131152	0	0	0	0	0	0
ENSG00000270006	8	18	10	10	25	4
ENSG00000270082	0	0	0	0	0	0
ENSG00000103264	946	657	703	924	909	800
ENSG00000269901	0	0	0	4	0	2
ENSG00000140941	3903	5211	7560	2341	3676	2127
ENSG00000261592	4	2	0	0	0	5
ENSG00000276393	0	0	0	0	0	0
ENSG00000276337	2	2	0	6	0	12
ENSG00000289722	0	0	0	0	0	0
ENSG00000260714	2	8	2	5	0	8
ENSG00000262155	41	13	18	17	33	124
ENSG00000271105	0	0	0	4	0	11
ENSG00000263326	0	0	0	0	0	10
ENSG00000260448	18	18	8	9	2	18
ENSG00000262700	0	6	0	0	0	0
ENSG00000275494	73	71	20	36	98	12
ENSG00000205629	822	1021	706	822	1982	964
ENSG00000260034	10	2	6	10	2	10
ENSG00000266166	0	0	0	0	0	0
ENSG00000103375	0	7	2	2	2	4
ENSG00000155592	239	105	160	136	76	272
ENSG00000259955	0	0	0	0	0	0
ENSG00000274925	36	9	8	86	35	64
ENSG00000290192	0	0	0	0	4	5
ENSG00000166473	32	21	24	22	331	8
ENSG00000181625	0	0	0	0	2	2
ENSG00000275441	0	11	3	2	0	5
ENSG00000196796	0	0	0	8	0	13
ENSG00000288983	30	24	22	17	112	32
ENSG00000261840	8	6	5	3	4	38
ENSG00000282034	0	0	0	0	0	0
ENSG00000224578	222	197	160	247	197	280
ENSG00000260565	180	139	241	309	72	245
ENSG00000008710	4176	1231	1143	3486	272	1903
ENSG00000259933	4	3	0	11	0	20
ENSG00000261123	4	0	0	24	2	15
ENSG00000284008	0	0	0	0	0	0
ENSG00000261240	0	0	0	0	0	0
ENSG00000260447	0	0	0	0	4	4
ENSG00000200059	0	0	0	3	0	6
ENSG00000265867	0	0	0	2	0	1
ENSG00000264397	0	0	0	1	0	0
ENSG00000167964	14	2	12	226	59	154
ENSG00000260260	201	518	369	168	364	249
ENSG00000206630	0	0	0	0	0	0
ENSG00000281010	0	0	0	0	0	0
ENSG00000131653	2476	1966	1496	5798	2563	2143
ENSG00000167971	4	0	2	9	2	45
ENSG00000167965	1401	1425	1269	2764	3469	1449
ENSG00000182685	22	45	20	26	139	85
ENSG00000184207	988	1457	989	2116	4611	872
ENSG00000261532	0	0	0	0	0	0
ENSG00000167967	931	807	635	1471	1313	1119
ENSG00000259780	0	0	0	0	0	0
ENSG00000167968	9	29	10	9	87	11
ENSG00000167969	2404	3898	2702	2748	5323	1161
ENSG00000261663	10	4	6	35	41	40
ENSG00000205937	4107	2915	3845	9116	9665	6743
ENSG00000260778	27	31	25	32	9	34
ENSG00000266643	9	0	1	4	0	0
ENSG00000284346	0	0	0	0	0	0
ENSG00000264004	0	0	0	0	0	0
ENSG00000102934	3733	6870	3827	177	195	149
ENSG00000090565	3260	1350	1781	1860	367	1725
ENSG00000201034	0	0	0	0	0	0
ENSG00000230428	1	0	0	4	0	6
ENSG00000277142	45	13	19	48	18	33
ENSG00000103326	1855	986	1573	4342	666	1741
ENSG00000266124	3	0	6	3	0	0
ENSG00000266235	0	0	4	15	0	0
ENSG00000261691	0	0	0	0	0	0
ENSG00000161992	0	0	0	0	2	0
ENSG00000289107	0	4	0	0	0	0
ENSG00000287340	0	2	2	0	0	0
ENSG00000078328	0	3	6	0	0	2
ENSG00000289991	0	0	9	0	0	0
ENSG00000289618	1	1	2	0	0	0
ENSG00000124067	4135	2066	2101	1930	994	965
ENSG00000233614	0	0	0	0	0	0
ENSG00000290355	3	5	2	8	12	2
ENSG00000261711	0	0	0	0	0	0
ENSG00000290413	0	0	0	0	0	0
ENSG00000261239	0	0	0	0	0	0
ENSG00000290429	0	0	0	0	0	0
ENSG00000240338	0	0	0	0	0	0
ENSG00000290455	0	0	0	4	0	0
ENSG00000255986	0	0	0	0	0	0
ENSG00000290662	2	0	10	0	0	0
ENSG00000275691	0	0	0	0	0	0
ENSG00000290663	0	0	0	0	1	0
ENSG00000185710	8	0	20	7	2	31
ENSG00000257408	0	0	0	0	0	0
ENSG00000260908	0	0	0	0	0	0
ENSG00000290677	374	909	1752	4	0	9
ENSG00000258150	0	0	0	0	0	0
ENSG00000279228	0	0	0	0	0	0
ENSG00000271699	0	0	0	0	0	0
ENSG00000258130	0	0	0	0	0	0
ENSG00000278887	0	0	0	0	0	0
ENSG00000255185	0	0	0	0	0	0
ENSG00000261741	0	0	0	0	0	0
ENSG00000290715	0	4	0	0	0	0
ENSG00000205918	0	0	0	0	0	0
ENSG00000222019	0	0	0	0	0	0
ENSG00000261812	0	0	0	0	0	0
ENSG00000196364	0	0	0	0	0	0
ENSG00000290756	0	0	0	0	0	0
ENSG00000230267	0	0	0	0	0	0
ENSG00000257122	0	0	0	0	0	0
ENSG00000290865	114	51	143	82	186	140
ENSG00000257838	0	0	0	0	0	0
ENSG00000290866	0	14	0	0	0	6
ENSG00000214331	0	0	0	0	0	0
ENSG00000290890	0	2	0	2	4	10
ENSG00000131797	1	2	2	1	5	0
ENSG00000290927	262	169	181	164	136	318
ENSG00000255277	6	8	6	4	0	0
ENSG00000290943	26	20	2	8	0	0
ENSG00000260628	0	0	0	0	0	0
ENSG00000260644	0	1	0	0	0	0
ENSG00000214617	0	0	0	1	0	0
ENSG00000261599	0	0	4	0	0	0
ENSG00000183604	3	0	0	0	0	2
ENSG00000262583	2	1	1	0	0	4
ENSG00000291051	2	16	0	6	3	22
ENSG00000237296	0	0	0	0	0	0
ENSG00000291060	6	8	0	9	4	3
ENSG00000248124	0	0	0	0	0	0
ENSG00000180747	0	0	0	0	0	0
ENSG00000291073	7	41	47	11	11	39
ENSG00000205361	0	0	0	0	0	0
ENSG00000291095	0	0	6	0	1	0
ENSG00000260078	0	0	0	0	0	1
ENSG00000291103	7	76	135	4	2	0
ENSG00000260549	0	0	0	0	0	0
ENSG00000291105	6	7	23	0	346	1
ENSG00000228695	0	0	0	0	0	0
ENSG00000291109	2	5	0	0	0	0
ENSG00000262587	0	0	0	0	0	0
ENSG00000291179	0	8	2	1	17	3
ENSG00000284649	0	0	0	0	0	0
ENSG00000291188	12	8	10	2	0	2
ENSG00000261556	0	2	1	5	0	5
ENSG00000215154	0	0	0	0	0	0
ENSG00000289181	0	0	0	0	0	3
ENSG00000103495	1147	834	956	1909	813	1682
ENSG00000281005	100	168	57	68	20	55
ENSG00000290183	0	0	0	0	0	0
ENSG00000006194	361	354	669	526	440	465
ENSG00000197006	3472	6144	4334	5583	2993	2529
ENSG00000291066	5	96	24	49	25	196
ENSG00000290675	0	0	0	0	0	0
ENSG00000274460	4	10	6	12	18	23
ENSG00000185716	514	498	735	390	204	241
ENSG00000260277	0	2	0	5	0	2
ENSG00000175267	157	33	92	7	6	0
ENSG00000183921	0	10	9	3	6	16
ENSG00000287739	0	2	0	0	0	2
ENSG00000291262	0	0	0	0	1	1
ENSG00000290674	0	0	0	0	0	0
ENSG00000208017	0	0	0	0	0	4
ENSG00000157322	10	25	7	0	15	20
ENSG00000277003	0	0	0	0	0	1
ENSG00000226232	0	0	0	0	0	0
ENSG00000290459	0	0	0	0	0	0
ENSG00000291263	0	8	21	15	4	63
ENSG00000291219	0	0	0	0	0	0
ENSG00000278848	0	0	0	0	0	0
ENSG00000282927	0	0	0	0	0	0
ENSG00000262090	0	0	0	0	0	0
ENSG00000260626	0	0	0	0	0	0
ENSG00000261200	0	0	0	0	0	0
ENSG00000261466	0	0	0	0	0	0
ENSG00000290420	0	0	0	0	0	0
ENSG00000261405	0	0	0	0	0	0
ENSG00000259882	0	0	0	0	0	0
ENSG00000290414	0	0	0	0	0	0
ENSG00000291264	0	0	0	0	0	0
ENSG00000260518	0	0	0	0	0	0
ENSG00000282924	0	0	0	0	0	0
ENSG00000261580	0	0	0	0	0	0
ENSG00000260308	0	0	0	0	0	0
ENSG00000270467	0	0	0	0	0	0
ENSG00000261153	0	0	0	0	0	0
ENSG00000271178	0	0	0	2	1	8
ENSG00000259680	0	0	0	0	0	1
ENSG00000270924	0	0	0	0	0	0
ENSG00000271691	0	0	0	0	0	0
ENSG00000260312	0	0	0	0	0	0
ENSG00000270318	0	0	0	0	0	0
ENSG00000260525	0	0	0	0	0	0
ENSG00000260781	36	14	33	70	0	10
ENSG00000290419	0	0	0	0	0	0
ENSG00000271620	0	0	0	0	0	0
ENSG00000261607	0	0	0	0	0	0
ENSG00000259842	0	0	0	0	0	0
ENSG00000270401	0	0	0	0	0	0
ENSG00000198373	3720	2218	2863	2365	2179	1302
ENSG00000196696	54	29	26	242	43	100
ENSG00000291265	2	0	0	17	0	4
ENSG00000290709	0	0	0	0	9	3
ENSG00000250616	23	53	50	24	67	30
ENSG00000290692	0	0	1	9	39	4
ENSG00000290693	0	0	0	0	0	0
ENSG00000291047	0	0	0	0	0	0
ENSG00000291266	11	39	23	4	12	19
ENSG00000260219	142	146	249	47	116	79
ENSG00000290985	2	1	0	0	0	0
ENSG00000291267	0	0	0	0	0	0
ENSG00000260141	0	0	0	0	0	0
ENSG00000291268	0	0	0	0	0	0
ENSG00000290986	0	0	0	0	0	0
ENSG00000291269	0	0	0	0	0	0
ENSG00000261536	0	0	0	0	0	0
ENSG00000260414	0	0	0	0	0	0
ENSG00000260419	0	0	0	0	0	0
ENSG00000205457	0	0	0	0	0	0
ENSG00000260827	0	0	0	0	0	0
ENSG00000260933	0	0	0	0	0	0
ENSG00000278994	0	0	0	0	0	0
ENSG00000276484	1	0	0	0	1	0
ENSG00000214940	0	0	0	2	0	6
ENSG00000285628	0	0	0	0	0	0
ENSG00000205746	118	89	129	153	3	151
ENSG00000290386	0	0	0	0	0	0
ENSG00000273613	0	0	0	0	0	0
ENSG00000277647	1	0	0	1	0	0
ENSG00000233024	70	20	3	30	10	80
ENSG00000254681	347	154	171	226	8	95
ENSG00000275391	0	0	0	0	0	0
ENSG00000291270	0	0	0	0	0	0
ENSG00000206927	0	0	0	0	0	0
ENSG00000257563	1	0	0	0	0	0
ENSG00000266291	0	0	0	0	0	0
ENSG00000265776	0	0	0	0	0	0
ENSG00000257527	0	0	0	0	0	0
ENSG00000266454	0	0	0	0	0	0
ENSG00000185164	1027	552	1125	1763	464	975
ENSG00000274025	0	0	0	0	0	0
ENSG00000277014	0	0	0	0	0	0
ENSG00000262974	0	0	0	0	0	2
ENSG00000260550	0	3	0	0	0	0
ENSG00000291057	52	80	38	2	0	4
ENSG00000256340	0	0	0	0	0	0
ENSG00000290383	0	0	0	0	0	0
ENSG00000291271	0	0	0	0	0	0
ENSG00000290953	0	0	0	0	0	0
ENSG00000263918	0	0	0	0	0	0
ENSG00000258354	11	2	0	0	0	10
ENSG00000265537	0	0	0	0	0	0
ENSG00000183458	358	200	194	110	13	178
ENSG00000207425	46	20	0	4	65	66
ENSG00000290391	0	0	0	0	0	0
ENSG00000183426	165	156	112	193	53	506
ENSG00000275259	0	0	0	0	0	0
ENSG00000278265	0	0	0	0	0	0
ENSG00000273804	0	0	0	0	0	0
ENSG00000179889	3030	1913	2540	4293	1458	2202
ENSG00000261819	16	26	19	11	41	15
ENSG00000238728	0	8	0	0	2	9
ENSG00000275910	2	0	0	1	0	16
ENSG00000157045	992	1121	964	682	471	384
ENSG00000085721	1250	882	1246	1467	424	1379
ENSG00000260735	5	0	0	11	0	7
ENSG00000290396	0	0	0	0	1	1
ENSG00000188599	0	0	0	0	0	6
ENSG00000270580	27	5	14	17	9	28
ENSG00000250251	112	39	109	83	10	103
ENSG00000291272	96	21	65	81	26	62
ENSG00000290394	23	0	11	9	6	8
ENSG00000283346	0	0	0	0	0	0
ENSG00000291273	17	12	13	12	0	14
ENSG00000207294	0	0	0	0	0	1
ENSG00000264115	0	0	0	0	0	0
ENSG00000257391	0	1	0	0	0	0
ENSG00000291274	0	0	0	0	0	0
ENSG00000291275	0	0	0	0	0	0
ENSG00000290984	0	0	0	0	0	0
ENSG00000291276	2	6	1	0	0	7
ENSG00000290845	0	0	0	0	0	0
ENSG00000259822	0	0	0	0	0	0
ENSG00000261127	0	0	0	0	0	0
ENSG00000260516	0	0	0	0	0	0
ENSG00000080603	151	74	137	154	31	192
ENSG00000291300	5	16	8	2	2	6
ENSG00000172460	0	0	0	0	0	0
ENSG00000263280	0	0	2	2	8	0
ENSG00000162076	1032	1468	903	1136	1155	650
ENSG00000289222	7	12	6	24	2	14
ENSG00000087258	226	72	18	50	10	149
ENSG00000183971	49	4	14	16	24	41
ENSG00000260442	1	1	5	10	45	3
ENSG00000196993	0	7	9	6	14	4
ENSG00000289415	4	0	0	0	0	1
ENSG00000125122	169	159	104	74	198	63
ENSG00000290680	0	0	0	0	0	2
